id,poster_name,post_source_id,post_source_name,post_source_members,post_url,post_id,post_source_type,post_type,post_text,post_tokens,post_join_text,post_sentiment,post_intent,post_date,post_reaction_count,post_language,post_hashtags,post_source_url,poster_url,post_keywords,post_date_std
368,Akkadın Bismil,3367203136121943993,Akkadın Bismil,0,https://www.instagram.com/p/C66tWl_ITe5/,3367203136121943993,instagram,hashtag,@verterdogan @eczmervenurseyitbese @ayse.cut @arzubair06,,,positive,,2024-05-13T17:38:35.000Z,16,en,['kamudatasarruf'],https://www.instagram.com/p/C66tWl_ITe5/,https://www.instagram.com/p/C66tWl_ITe5/,"['@ verterdogan @', 'eczmervenurseyitbese @ ayse.cut @ arzubair06']",13/05/2024
369,Fikret Örnek,3367187213017381959,Fikret Örnek,0,https://www.instagram.com/p/C66pu4cI3xH/,3367187213017381959,instagram,hashtag,"They first think about basic public services, such as education, health care, customer safety projects, covered funds and spending beyond the Dianet budget, as if they have no tax benefits to the employers.",,,positive,,2024-05-13T17:06:57.000Z,5,en,['kamudatasarruf'],https://www.instagram.com/p/C66pu4cI3xH/,https://www.instagram.com/p/C66pu4cI3xH/,"['first think', 'basic public services', 'such', 'education', 'health care', 'customer safety projects', 'funds', 'spending', 'the Dianet budget', 'no tax benefits', 'the employers']",13/05/2024
370,Kariyer Haberleri Sosyal Medya Platformu,3367243510560164468,Kariyer Haberleri Sosyal Medya Platformu,0,https://www.instagram.com/p/C662iHnLYp0/,3367243510560164468,instagram,hashtag,"Our founder is very valuable. @pareto.wilfredo, you can access the Master's assessment of the ""commudatasarruf measures"" with the connection in the bio-site section on the Telegram page. If you have concerns and questions in your mind, we advise you to read them.",,,positive,,2024-05-13T18:58:48.000Z,32,en,"['kamudatasarruf', 'kpss2024', 'kpss', 'kamuiscialimi', 'kamuişilanları', 'kamupersonelialimlari', 'memuralımı', 'memuralımları', 'isilanlari', 'isilani', 'kpssbgrubualimlari', 'kpssb', 'hazinevemaliyeuzmanyardımcılığı', 'uzmanyardimciligi', 'bankasinavlari', 'bankailan', 'bankapersoneli', '2024kpssagrubu', 'kpssagrubu2024', 'kpsslisans2024', 'kpssalan', 'geliruzmanyardımcılığı', 'denetmenyardımcılığı', 'guysinavi', '2024geliruzmanyardımcılığı', 'guysınavı', 'vergimüfettişi', 'defterdarlıkuzmanyardımcılığı']",https://www.instagram.com/p/C662iHnLYp0/,https://www.instagram.com/p/C662iHnLYp0/,"['founder', 'valuable', '@ pareto.wilfredo', 'access', 'the Master', 'assessment', 'commudatasarruf measures', 'the connection', 'the bio-site section', 'the Telegram page', 'concerns', 'questions', 'mind']",13/05/2024
371,congratulation06,18011614631166431,congratulation06,0,https://www.instagram.com/p/C662iHnLYp0/,18011614631166431,instagram,hashtag comment,@dreams.ukruna,,,positive,,2024-05-16T17:44:24.000Z,0,en,[],https://www.instagram.com/p/C662iHnLYp0/,https://www.instagram.com/p/C662iHnLYp0/,['@ dreams.ukruna'],16/05/2024
372,Hunat TV,3367240855398264124,Hunat TV,0,https://www.instagram.com/p/C6617ezMi08/,3367240855398264124,instagram,hashtag,Finance and Finance Minister Mehmet Simsek: The public savings package included an arrangement regarding bureaucrats who received more than one salary.,,,positive,,2024-05-13T18:53:31.000Z,19,en,"['kayseri', 'kamudatasarruf', 'hazinevemaliyebakanı', 'mehmetşimşek', 'kamu', 'tasarruf', 'ekonomi', 'siyaset', 'akparti', 'keşfet', 'kayserihaberleri', 'keşfetteyim', 'kayseri38']",https://www.instagram.com/p/C6617ezMi08/,https://www.instagram.com/p/C6617ezMi08/,"['Finance', 'Finance Minister Mehmet Simsek', 'The public savings package', 'an arrangement', 'bureaucrats', 'more', 'salary']",13/05/2024
373,ankaraejder,17993224694467572,ankaraejder,0,https://www.instagram.com/p/C6617ezMi08/,17993224694467572,instagram,hashtag comment,Social security expert AHMET KIVANK says it will affect the country's economy for 20 years. It is said to be a matter of three cents.,,,negative,,2024-05-13T19:56:24.000Z,1,en,[],https://www.instagram.com/p/C6617ezMi08/,https://www.instagram.com/p/C6617ezMi08/,"['Social security expert AHMET KIVANK', 'the country', 'economy', 'years', 'a matter', 'cents']",13/05/2024
374,ahmetselmacaliskan,18029590717877032,ahmetselmacaliskan,0,https://www.instagram.com/p/C6617ezMi08/,18029590717877032,instagram,hashtag comment,"There should always be an early election budget for certain parliamentary budgets before they can enrich their families before they can get enough, whose hands are full, whose pockets are you eating, give the poor man the rights first pay 10 and then save money.",,,negative,,2024-05-14T02:51:07.000Z,0,en,[],https://www.instagram.com/p/C6617ezMi08/,https://www.instagram.com/p/C6617ezMi08/,"['always be', 'an early election budget', 'certain parliamentary budgets', 'families', 'enough', 'hands', 'full', 'pockets', 'eating', 'the poor man', 'the rights', 'first pay', 'then save', 'money']",14/05/2024
376,Mehmet Tahtasız,3367228258871570293,Mehmet Tahtasız,0,https://www.instagram.com/p/C66zELXsm91/,3367228258871570293,instagram,hashtag,"Finance and Finance Minister Mehmet Simsek and Vice President Cevdet Yilmaz announced the measures. With the austerity measures announced, 200 billion will be saved.",,,positive,,2024-05-13T18:28:30.000Z,69,en,"['kamudatasarruf', 'çıkmaz']",https://www.instagram.com/p/C66zELXsm91/,https://www.instagram.com/p/C66zELXsm91/,"['Finance', 'Finance Minister Mehmet Simsek', 'Vice President Cevdet Yilmaz', 'the measures', 'the austerity measures']",13/05/2024
377,h.arslan25,18055778638548201,h.arslan25,0,https://www.instagram.com/p/C66zELXsm91/,18055778638548201,instagram,hashtag comment,You're damn right it's been decided in the municipal elections.,,,negative,,2024-05-13T19:07:15.000Z,0,en,[],https://www.instagram.com/p/C66zELXsm91/,https://www.instagram.com/p/C66zELXsm91/,"['right', 'the municipal elections']",13/05/2024
378,serkanicbudak,18025717508499987,serkanicbudak,0,https://www.instagram.com/p/C66zELXsm91/,18025717508499987,instagram,hashtag comment,"A few years ago, the minister, who called it snack money for the vehicles, admits that the country now needs the money for the snacks. The original large austerity pens have not been entered.",,,negative,,2024-05-13T19:35:01.000Z,3,en,[],https://www.instagram.com/p/C66zELXsm91/,https://www.instagram.com/p/C66zELXsm91/,"['A few years', 'the minister', 'money', 'the vehicles', 'the country', 'now needs', 'the money', 'the snacks', 'The original large austerity pens', 'not been']",13/05/2024
379,mukomustafa,17924250431794582,mukomustafa,0,https://www.instagram.com/p/C66zELXsm91/,17924250431794582,instagram,hashtag comment,Austerity measures are being announced instead of explaining bankruptcy.,,,negative,,2024-05-13T20:48:07.000Z,3,en,[],https://www.instagram.com/p/C66zELXsm91/,https://www.instagram.com/p/C66zELXsm91/,"['Austerity measures', 'bankruptcy']",13/05/2024
380,fatma_bzkf,18007585403585080,fatma_bzkf,0,https://www.instagram.com/p/C66zELXsm91/,18007585403585080,instagram,hashtag comment,"You are quite right, Congressman.",,,positive,,2024-05-13T22:15:49.000Z,0,en,[],https://www.instagram.com/p/C66zELXsm91/,https://www.instagram.com/p/C66zELXsm91/,"['right', 'Congressman']",13/05/2024
381,burhankekliik,17923543004866631,burhankekliik,0,https://www.instagram.com/p/C66zELXsm91/,17923543004866631,instagram,hashtag comment,More money for the bridges,,,positive,,2024-05-14T04:24:18.000Z,0,en,[],https://www.instagram.com/p/C66zELXsm91/,https://www.instagram.com/p/C66zELXsm91/,"['More money', 'the bridges']",14/05/2024
382,fatihcancak,18020026724273418,fatihcancak,0,https://www.instagram.com/p/C66zELXsm91/,18020026724273418,instagram,hashtag comment,"I have a question. If the current government had successfully won large cities in the local elections, it would have explained the same measures, I don't know if they would have made statements so close to the opposition. I don't know what the public thinks.",,,negative,,2024-05-14T04:51:47.000Z,0,en,[],https://www.instagram.com/p/C66zELXsm91/,https://www.instagram.com/p/C66zELXsm91/,"['a question', 'the current government', 'successfully won', 'large cities', 'the local elections', 'the same measures', ""n't know"", 'statements', 'the opposition', ""n't know"", 'the public thinks']",14/05/2024
383,aysecelikt578,18022048841500020,aysecelikt578,0,https://www.instagram.com/p/C66zELXsm91/,18022048841500020,instagram,hashtag comment,"You know, it was a waste of money, Mr. President of the Religion. It's like a waste of money. It's like a dyslaynat.",,,negative,,2024-05-15T12:27:35.000Z,0,en,[],https://www.instagram.com/p/C66zELXsm91/,https://www.instagram.com/p/C66zELXsm91/,"['a waste', 'money', 'Mr. President', 'the Religion', 'a waste', 'money', 'a dyslaynat']",15/05/2024
384,Ses Giresun,3367720700961597715,Ses Giresun,0,https://www.instagram.com/p/C68jCJzi6kT/,3367720700961597715,instagram,hashtag,"Today there have been new attacks on workers and people from the public package, which has been announced under the name Tasarruf, and we are calling on all workers and people who have been pooren to increase public investments and unsecured employment from the reduction of public personnel employment, lowering wages from the increase of labour work, from the sale of lojmans and social facilities to the removal of service services.",,,negative,,2024-05-14T10:46:53.000Z,17,en,"['KamudaTasarruf’’', 'sesteörgütlenelim', 'birliktedeğiştireceğiz']",https://www.instagram.com/p/C68jCJzi6kT/,https://www.instagram.com/p/C68jCJzi6kT/,"['Today', 'new attacks', 'workers', 'people', 'the public package', 'the name Tasarruf', 'all workers', 'people', 'public investments', 'unsecured employment', 'the reduction', 'public personnel employment', 'wages', 'the increase', 'labour work', 'the sale', 'lojmans', 'social facilities', 'the removal', 'service services']",14/05/2024
385,,3367224855864554643,,0,https://www.instagram.com/p/C66ySqErDST/,3367224855864554643,instagram,hashtag,The public austerity period began and the details of the 9 Savings package were announced by Treasury and Finance Minister Mehmet Simsek #economic #mehmesimgek #tasarruf #tasarrufpaketi #campadatasarruf #lastminute,,,positive,,2024-05-13T18:21:44.000Z,12,en,"['ekonomi', 'mehmetsimgek', 'tasarruf', 'tasarrufpaketi', 'kamudatasarruf', 'sondakika']",https://www.instagram.com/p/C66ySqErDST/,https://www.instagram.com/p/C66ySqErDST/,"['The public austerity period', 'the details', 'Savings package', 'Treasury', 'Finance Minister Mehmet Simsek', 'economic', 'mehmesimgek', 'tasarruf', 'tasarrufpaketi', 'campadatasarruf', 'lastminute']",13/05/2024
386,gizemogretmen.official,17911878464948610,gizemogretmen.official,0,https://www.instagram.com/p/C66ySqErDST/,17911878464948610,instagram,hashtag comment,There are no restrictions on the salaries of lawmakers.,,,neutral,,2024-05-13T18:28:58.000Z,4,en,[],https://www.instagram.com/p/C66ySqErDST/,https://www.instagram.com/p/C66ySqErDST/,"['no restrictions', 'the salaries', 'lawmakers']",13/05/2024
387,ondanbndan,18055220692556866,ondanbndan,0,https://www.instagram.com/p/C66ySqErDST/,18055220692556866,instagram,hashtag comment,"@gizemogretman.official even if everyone dies of hunger, their salary will not be touched.",,,negative,,2024-05-13T19:12:00.000Z,3,en,[],https://www.instagram.com/p/C66ySqErDST/,https://www.instagram.com/p/C66ySqErDST/,"['@', 'gizemogretman.official', 'everyone dies', 'hunger', 'salary', 'not be']",13/05/2024
388,gulme__zamani12,17848580697186094,gulme__zamani12,0,https://www.instagram.com/p/C66ySqErDST/,17848580697186094,instagram,hashtag comment,"And when they look at them, their faces will be told that they have entered into Our rights.",,,positive,,2024-05-14T04:33:36.000Z,1,en,[],https://www.instagram.com/p/C66ySqErDST/,https://www.instagram.com/p/C66ySqErDST/,['rights'],14/05/2024
418,erdr_hmt,17964043664742719,erdr_hmt,0,https://www.instagram.com/p/C66tflSKOCZ/,17964043664742719,instagram,hashtag comment,"This is all bullshit, and after 3 months, no one will be able to fit in.",,,negative,,2024-05-14T13:31:08.000Z,0,en,[],https://www.instagram.com/p/C66tflSKOCZ/,https://www.instagram.com/p/C66tflSKOCZ/,"['all bullshit', 'months', 'no one', 'able']",14/05/2024
389,Eğitim Sen / Siirt,3367166883460723513,Eğitim Sen / Siirt,0,https://www.instagram.com/p/C66lHDEIrM5/,3367166883460723513,instagram,hashtag,"Today, new attacks have been launched on workers and people from the public package, which has been announced under the name Tasarruf, and we call on all workers and people who have been pooren to increase the fight against public investments and public staff jobs, which are already underprivileged, from the sale of offices and social facilities to the removal of service services.",,,negative,,2024-05-13T16:26:33.000Z,9,en,['KamudaTasarruf’’'],https://www.instagram.com/p/C66lHDEIrM5/,https://www.instagram.com/p/C66lHDEIrM5/,"['Today', 'new attacks', 'workers', 'people', 'the public package', 'the name Tasarruf', 'all workers', 'people', 'the fight', 'public investments', 'public staff jobs', 'underprivileged', 'the sale', 'offices', 'social facilities', 'the removal', 'service services']",13/05/2024
390,Alican DOVLETOV,3367255561961581733,Alican DOVLETOV,0,https://www.instagram.com/p/C665RfWrayl/,3367255561961581733,instagram,hashtag,Assessment of public austerity measures in terms of appointments to careers.,,,positive,,2024-05-13T19:22:45.000Z,473,en,"['kamu', 'kamudatasarruf', 'tasarruf', 'hmb', 'kpss', 'kpss2024', 'kpssalan', 'muhasebe', 'dovletov']",https://www.instagram.com/p/C665RfWrayl/,https://www.instagram.com/p/C665RfWrayl/,"['Assessment', 'public austerity measures', 'terms', 'appointments', 'careers']",13/05/2024
391,idealist_iibfli,18031502101998144,idealist_iibfli,0,https://www.instagram.com/p/C665RfWrayl/,18031502101998144,instagram,hashtag comment,"Thank you for your hard work, ma'am.",,,positive,,2024-05-13T19:36:36.000Z,1,en,[],https://www.instagram.com/p/C665RfWrayl/,https://www.instagram.com/p/C665RfWrayl/,"['Thank', 'hard work', ""ma'am""]",13/05/2024
392,kaya.ahmet.46,18007750787443295,kaya.ahmet.46,0,https://www.instagram.com/p/C665RfWrayl/,18007750787443295,instagram,hashtag comment,"Teacher, thank you so much for your hard work.",,,positive,,2024-05-13T19:42:47.000Z,1,en,[],https://www.instagram.com/p/C665RfWrayl/,https://www.instagram.com/p/C665RfWrayl/,"['Teacher', 'thank', 'much', 'hard work']",13/05/2024
393,kaya.ahmet.46,18025295182914934,kaya.ahmet.46,0,https://www.instagram.com/p/C665RfWrayl/,18025295182914934,instagram,hashtag comment,Do not let go of @burakcanozydn,,,negative,,2024-05-13T19:43:43.000Z,1,en,[],https://www.instagram.com/p/C665RfWrayl/,https://www.instagram.com/p/C665RfWrayl/,"['Do', 'not let', '@ burakcanozydn']",13/05/2024
394,kizimilekpss,18023927285160133,kizimilekpss,0,https://www.instagram.com/p/C665RfWrayl/,18023927285160133,instagram,hashtag comment,Teacher 7 is group B for the staff in the situation?,,,negative,,2024-05-13T19:45:00.000Z,0,en,[],https://www.instagram.com/p/C665RfWrayl/,https://www.instagram.com/p/C665RfWrayl/,"['group B', 'the staff', 'the situation']",13/05/2024
395,betulhazarvural23,18028764749060571,betulhazarvural23,0,https://www.instagram.com/p/C665RfWrayl/,18028764749060571,instagram,hashtag comment,I was depressed all the time. It was either the covid period or the austerity period. I didn't get a chance to laugh.,,,negative,,2024-05-13T19:50:59.000Z,1,en,[],https://www.instagram.com/p/C665RfWrayl/,https://www.instagram.com/p/C665RfWrayl/,"['the time', 'the covid period', 'the austerity period', ""n't get"", 'a chance', 'laugh']",13/05/2024
396,gamzesarikaya_,17847453816211521,gamzesarikaya_,0,https://www.instagram.com/p/C665RfWrayl/,17847453816211521,instagram,hashtag comment,@kisimilexpss for hi no group a,,,neutral,,2024-05-13T19:54:07.000Z,1,en,[],https://www.instagram.com/p/C665RfWrayl/,https://www.instagram.com/p/C665RfWrayl/,"['@ kisimilexpss', 'hi', 'no group']",13/05/2024
397,mine_ylzz,18042574318826971,mine_ylzz,0,https://www.instagram.com/p/C665RfWrayl/,18042574318826971,instagram,hashtag comment,"Health for your work, ma'am.",,,positive,,2024-05-13T20:05:38.000Z,2,en,[],https://www.instagram.com/p/C665RfWrayl/,https://www.instagram.com/p/C665RfWrayl/,"['Health', 'work', ""ma'am""]",13/05/2024
398,m.g.kucuk,17870390454057526,m.g.kucuk,0,https://www.instagram.com/p/C665RfWrayl/,17870390454057526,instagram,hashtag comment,"When you take a different approach to these matters, you can force yourself to a cb candidate and get a vote, sir.",,,positive,,2024-05-13T21:13:17.000Z,1,en,[],https://www.instagram.com/p/C665RfWrayl/,https://www.instagram.com/p/C665RfWrayl/,"['a different approach', 'these matters', 'a cb candidate', 'a vote', 'sir']",13/05/2024
399,yunus.demir16,17945335040704765,yunus.demir16,0,https://www.instagram.com/p/C665RfWrayl/,17945335040704765,instagram,hashtag comment,"At 32 years of age, I have received an interview with good grades. God is always good for everyone. Those of us who are at the age limit may be playing the final card.",,,positive,,2024-05-13T21:18:19.000Z,3,en,[],https://www.instagram.com/p/C665RfWrayl/,https://www.instagram.com/p/C665RfWrayl/,"['years', 'age', 'an interview', 'good grades', 'God', 'good', 'everyone', 'the age limit', 'the final card']",13/05/2024
400,ghfr_tyg,18019703066472694,ghfr_tyg,0,https://www.instagram.com/p/C665RfWrayl/,18019703066472694,instagram,hashtag comment,"I find it difficult to understand the mutineers. Normally, these paintings and explanations are free-of-charge services. Let's do what we can to get the highest degree instead of rioting. Let's do what we can.",,,negative,,2024-05-14T06:48:47.000Z,2,en,[],https://www.instagram.com/p/C665RfWrayl/,https://www.instagram.com/p/C665RfWrayl/,"['difficult', 'the mutineers', 'these paintings', 'explanations', 'free-of-charge services', 'highest', 'degree']",14/05/2024
401,alican.dovletov,18014116103119545,alican.dovletov,0,https://www.instagram.com/p/C665RfWrayl/,18014116103119545,instagram,hashtag comment,"When you do that, a teacher who passed by tweeted that if I were a candidate, would you really vote?",,,negative,,2024-05-14T07:08:34.000Z,1,en,[],https://www.instagram.com/p/C665RfWrayl/,https://www.instagram.com/p/C665RfWrayl/,"['a teacher', 'a candidate', 'really vote']",14/05/2024
